<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Social.Sec.Inv,20210726,13050.00,13260.00,12820.00,12960.00,1284479355010,99109915,24919,D,13030.00,12870.00
Social.Sec.Inv,20210719,13270.00,13340.00,12860.00,13030.00,1760268927680,135069626,28786,D,12900.00,12960.00
Social.Sec.Inv,20210718,12360.00,13210.00,12350.00,12900.00,3213119799410,249173089,41437,D,12590.00,13210.00
Social.Sec.Inv,20210717,12870.00,12940.00,12380.00,12590.00,1516366190390,120451891,29048,D,12640.00,12420.00
Social.Sec.Inv,20210714,12420.00,12840.00,12360.00,12640.00,1525697943690,120698641,26974,D,12670.00,12750.00
Social.Sec.Inv,20210713,12810.00,13080.00,12380.00,12670.00,1573347373880,124169265,29731,D,12980.00,12480.00
Social.Sec.Inv,20210712,13170.00,13280.00,12700.00,12980.00,1691485392060,130348005,32288,D,12940.00,12790.00
Social.Sec.Inv,20210711,12650.00,13230.00,12560.00,12940.00,2781019850870,214903992,44046,D,13170.00,13040.00
Social.Sec.Inv,20210710,13520.00,13530.00,13030.00,13170.00,931524562520,70741183,19833,D,13620.00,13090.00
Social.Sec.Inv,20210707,13790.00,13930.00,13370.00,13620.00,1171861207910,86065983,23479,D,13750.00,13540.00
Social.Sec.Inv,20210706,13770.00,13770.00,13600.00,13750.00,3876678862180,281920695,43157,D,13120.00,13760.00
Social.Sec.Inv,20210705,13140.00,13360.00,12910.00,13120.00,1333264340390,101612845,23581,D,13290.00,13140.00
Social.Sec.Inv,20210704,13000.00,13680.00,12920.00,13290.00,1167100060810,87815281,20222,D,13510.00,13200.00
Social.Sec.Inv,20210703,14150.00,14150.00,13150.00,13510.00,1874664260720,138799609,28185,D,13840.00,13150.00
Social.Sec.Inv,20210630,13390.00,14180.00,13130.00,13840.00,2437035989190,176032943,35228,D,13510.00,13910.00
Social.Sec.Inv,20210629,13640.00,13850.00,13240.00,13510.00,1920826776910,142174972,35698,D,13730.00,13390.00
Social.Sec.Inv,20210628,13780.00,13780.00,13500.00,13730.00,6551184962310,477105679,81398,D,13130.00,13590.00
Social.Sec.Inv,20210627,13130.00,13130.00,13130.00,13130.00,563284182110,42900547,3015,D,12510.00,13130.00
Social.Sec.Inv,20210626,12520.00,12520.00,12200.00,12510.00,2812943425380,224809251,21872,D,11930.00,12520.00
Social.Sec.Inv,20210623,11650.00,12160.00,11310.00,11930.00,1773852117210,148665701,18897,D,11590.00,12160.00
Social.Sec.Inv,20210622,11570.00,11890.00,11330.00,11590.00,1037734486360,89538197,17440,D,11450.00,11600.00
Social.Sec.Inv,20210621,11130.00,11660.00,11000.00,11450.00,2200497497580,192152618,26928,D,11110.00,11500.00
